Site,coresec,interval,depth,age,1302,1300,1298,1296,1292,1292',1050-1,1050-2,H-1048,H-1048b-1,H-1048b-2,1036-1,1036-2,1034-1,1034-2,H-1034a,H-1034b,H-1034c,H-1034tot,1032-1,1032-2,1022,1020,H-1020p,H-1020a,H-1020b,H-1020c,H-1020tot,1018,1050-tot,1036-tot,1034-tot,1032-tot,SUM.ISO,SUM.BR,SUM.Hbr,SUM.ALL,F1302.ALL,F1300.ALL,F1298.ALL,F1296.ALL,F1292.ALL,F1292'.ALL,F1050-tot.ALL,F1036-tot.ALL,F1034-tot.ALL,F1032-tot.ALL,F1022.ALL,F1020.ALL,F1018.ALL,FH-1048.ALL,FH-1034tot.ALL,FH-1020a.ALL,FH-1020b.ALL,FH-1020c.ALL,F1302.ISO,F1300.ISO,F1298.ISO,F1296.ISO,F1292.ISO,F1292'.ISO,FR.TETR,FR.PEN,FR.HEX,TEX86,GDGT2/GDGT3,GDGT2/cren,GDGT0/cren,Methzhang,fcren,RING,RITEX,CAPRI,SSTEXP,SSTLIN,BIT,NoRINGS,NoRINGStetra,NoRINGSpenta,NoRINGSpenta5,NoRINGSpenta6,IRpenta,IRhexa,IR,MBT5ME,CBT',pH,MAT5ME,CBTpeat,MAATPEAT,PHPEAT,dT,FH1048.Hbr,FH1034a.Hbr,FH1034b.Hbr,FH1034c.Hbr,FH1034tot.Hbr,FH1020a.Hbr,FH1020b.Hbr,FH1020c.Hbr,FHbr.BR,FHbr.BR.N,HMBT.ALL,HMBT,brGMGTI,outlierBIT,outlierfcren,outlierGDGT2/3,outlierGDGT2/cren,outlierGDGT0/cren,outlierMethzhang,outlierCAPRI,OUTLIERTEX,outlierIR,outlierNoRINGS,OUTLIERMBT
1172D,25R-4W,40-42 cm,706.88,67.8742,483000,70000,48800,15400,651000,31500,3550,3550,0,0,0,9380,4520,1310,1990,0,0,0,3130,1,1,33000,3350,1760,35300,33200,2370,70900,1000,7100,13900,3300,0,1299700,61650,74000,1435350,0.33650329188002925,0.0487685930260912,0.033998676281046435,0.010729090465740063,0.45354791514264814,0.021945866861741038,0.004946528721217821,0.009684049186609537,0.0022990908140871564,0,0.022990908140871565,0.0023339255233915074,6.966941860870171e-4,0,0.0021806528024523636,0.024593304768871702,0.023130246978088968,0.0016511652210262305,0.37162422097407094,0.05385858274986535,0.03754712625990613,0.011848888204970378,0.5008848195737478,0.02423636223743941,0.6058394160583942,0.27899432278994324,0.1151662611516626,0.5775497887748944,3.168831168831169,0.0749615975422427,0.7419354838709677,0.16431982368066608,0.046153846153846156,2.2649842271293372,2.2527183409095626,0.012265886219774647,22.292716968053465,22.77992757996379,0.07659574468085106,0.15864344637946837,0.14323962516733602,0.19186046511627908,0.1227200448975774,0.3059437874366457,0.378546511627907,0.5,0.41403292181069956,0.7239634820026749,0.24082299150881778,7.532908556499021,14.198651508984124,-0.49418863541644337,14.726414490899575,6.839470297813056,8.581276070979666,0,0,0,0,0.042297297297297295,0.47702702702702704,0.4486486486486487,0.032027027027027026,0.5455215628455584,0.04906832298136646,0.9577027027027027,1,0.06662918189485521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,25R-5W,40-42 cm,708.38,68.1416,366000,55100,40600,13400,616000,33600,3080,2860,0,0,0,7860,3700,1270,2120,0,0,1000,3300,1,1,33400,2960,954,38700,33500,2720,74900,1000,5940,11600,3380,0,1124700,58280,78220,1261200,0.29019980970504283,0.043688550586742786,0.03219156359023152,0.010624801776086268,0.48842372343799556,0.02664129400570885,0.004709800190294957,0.009197589597209007,0.002679987313669521,0,0.026482714874722486,0.0023469711385981605,7.92895654931811e-4,0,0.002616555661274976,0.030685061845861086,0.026562004440215666,0.002156676181414526,0.32542011202987464,0.04899084200231173,0.03609851515959812,0.011914288254645683,0.54770160931804035,0.029874633235529476,0.6410432395332876,0.257035003431709,0.10192175703500343,0.613875262789068,3.029850746268657,0.0659090909090909,0.5941558441558441,0.14379860287333596,0.05172413793103448,2.4672357072997246,2.3684342706900505,0.09880143660967411,24.104681100854872,24.9158654519972,0.07637868473925691,0.1596102407336645,0.13276231263383298,0.22563417890520696,0.13930566203044573,0.36454217488404056,0.38858477970627503,0.48148148148148145,0.414961759082218,0.7536664582114543,0.21833558863328822,7.497153585926928,15.132810110750235,-0.5362059784792204,16.27631578947368,6.734847113586741,9.783055341246964,0,0,0,0.012784454103809767,0.042188698542572234,0.494758373817438,0.4282792124776272,0.034773715162362565,0.573040293040293,0.0577985550361241,0.9578113014574278,1,0.0999462654486835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,25R-6W,40-42 cm,709.88,68.2904,566000,78100,50800,19400,953000,44800,5090,4390,0,0,0,9200,4160,1510,2190,0,0,1000,3990,1,1,33900,3780,1430,57100,46200,3360,107000,1000,9480,13400,3690,0,1712100,65250,110650,1888000,0.2997881355932203,0.04136652542372881,0.026906779661016948,0.010275423728813559,0.5047669491525424,0.023728813559322035,0.005021186440677966,0.007097457627118644,0.001954449152542373,0,0.017955508474576273,0.0020021186440677967,5.296610169491525e-4,0,0.0021133474576271187,0.03024364406779661,0.024470338983050847,0.0017796610169491525,0.330588166579055,0.04561649436364698,0.02967116406751942,0.011331113836808598,0.5566263652824017,0.02616669587056831,0.5927969348659003,0.26191570881226056,0.1452873563218391,0.5955463490419471,2.618556701030928,0.053305351521511016,0.5939139559286464,0.129395340720705,0.04489877731008218,2.470124408620992,2.308951818043581,0.16117259057741107,23.204224753676442,23.83812532366649,0.05623006991621937,0.17005558544020083,0.14943123061013444,0.21591574019894674,0.1411632900756232,0.34514249724452845,0.3716208308952604,0.4630801687763713,0.40425291682348513,0.7099722839154935,0.24363975928615894,7.537387217264993,13.758628329142269,-0.4782944145529896,13.996353774710453,6.8790469077630565,10.07949699452422,0,0,0,0.00903750564844103,0.036059647537279714,0.5160415725259828,0.4175327609579756,0.03036601897876186,0.6290505969300739,0.06517943743937925,0.9639403524627203,1,0.086234177215189875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,26R-1W,10-12 cm,711.66,68.337,1630000,240000,183000,60100,2710000,135000,16200,18000,0,0,0,32000,15500,5630,6670,2210,3320,2410,7930,1270,1920,118000,11300,9770,208000,128000,10300,346000,4270,34200,47500,12300,3190,4958100,230760,354230,5543090,0.2940598114048302,0.04329715014549646,0.033014076985941054,0.010842328015601406,0.48889698705956425,0.024354646956841763,0.006169843895733247,0.008569227632962842,0.002218978944956694,5.754912873505572e-4,0.02128776548820243,0.002038574152683792,7.703284630052913e-4,0,0.0014306100027241123,0.0375241967927636,0.023091813410931448,0.00185816936041089,0.3287549666202779,0.048405639256973436,0.03690929993344225,0.012121578830600431,0.5465803432766584,0.027228172082047558,0.578826486392789,0.2729675853700815,0.1482059282371295,0.6117133149975732,3.0449251247920133,0.06752767527675277,0.6014760147601476,0.14515789789970254,0.04745166959578207,2.453823037050483,2.361302104206332,0.0925209328441512,23.999878669916576,24.788742921857306,0.06863250506925113,0.19597069597069597,0.14853634798233137,0.29655500873154467,0.21002570694087402,0.43628061436280613,0.38244165740593744,0.5263157894736842,0.4330692458071818,0.7079556898288016,0.2789410348977136,7.593516245487365,13.695206445115812,-0.4639949112022442,13.891127895266866,6.9146526711064125,11.093536476741495,0,0.006238884340682607,0.009372441633966631,0.00680348925839144,0.022386584987155237,0.5871891144171866,0.36134714733365325,0.029077153262004912,0.6055317184909144,0.07574240907574241,0.9776134150128447,0.7562408223201175,0.10439406661069132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,26R-2W,10-12 cm,713.14,68.3758,2440000,333000,223000,79100,3800000,200000,14600,16300,0,0,0,31400,13700,5210,6390,1500,1500,3240,6240,874,1510,114000,11700,8950,180000,114000,8050,302000,4500,30900,45100,11600,2380,7075100,220180,308290,7603570,0.3209018921375091,0.04379521724663546,0.02932832866666579,0.010403008060687282,0.49976524185349774,0.02630343378176304,0.004063880519282389,0.005931424317787566,0.0015255991593422563,3.130108620029802e-4,0.014992957255604933,0.0015387508762331379,5.918272600896684e-4,0,8.206671339910068e-4,0.023673090403586738,0.014992957255604933,0.0010587132097159624,0.3448714505802038,0.04706647255869175,0.031518989130895674,0.011180053992169722,0.5370948820511371,0.02826815168690195,0.5913343627940776,0.2683259151603234,0.14033972204559905,0.6012453598371452,2.8192161820480406,0.05868421052631579,0.6421052631578947,0.137019697525404,0.05,2.4050967477491487,2.3272077355747163,0.07788901217443245,23.487138857978778,24.17322715842414,0.047619047619047616,0.19583685545224006,0.15898617511520738,0.27691266079891674,0.18562586703660228,0.4356481481481482,0.36560595802301965,0.5275080906148867,0.4212047121582574,0.7142700401571175,0.265,7.571350000000001,13.893792762941345,-0.4773927736293525,14.220610695398388,6.881291993662913,10.279434395482795,0,0.004865548671705212,0.004865548671705212,0.01050958513088326,0.020240682474293684,0.5838658406046255,0.3697816990495962,0.02611177787148464,0.5833632940375045,0.056325567679150694,0.9797593175257063,0.8429319371727748,0.10087546336461865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,26R-4W,10-12 cm,716.14,68.4921,1340000,187000,129000,43900,2030000,93800,11300,12700,0,0,0,23200,10800,4330,6680,1000,2150,2480,5630,951,1700,87800,9280,4110,109000,74600,5960,189000,3780,24000,34000,11000,2650,3823700,172510,195190,4191400,0.3197022474590829,0.0446151643842153,0.03077730591210574,0.010473827360786373,0.4843250465238345,0.0223791573221358,0.005726010402252231,0.008111848069857326,0.0026244214343656056,6.322469819153505e-4,0.020947654721572746,0.0022140573555375293,9.018466383547264e-4,0,0.001343226606861669,0.026005630576895547,0.017798349000334016,0.0014219592498926374,0.35044590318278107,0.04890551036953736,0.033736956351178175,0.01148102623113738,0.5308993906425713,0.024531213222794675,0.5846617587386238,0.2762158715436786,0.13912236971769754,0.5878333700683271,2.938496583143508,0.06354679802955665,0.6600985221674877,0.144904779160124,0.044166117336849046,2.37254491722677,2.2845879006541328,0.08795701657263733,22.816989771391988,23.384602160017636,0.06700983546281827,0.22323075887145646,0.1669641086654769,0.34207764952780695,0.218812541694463,0.5255474452554745,0.4025183630640084,0.5291666666666667,0.4449406838799721,0.7171450714940878,0.29157808667211776,7.613609157808668,13.984212498489061,-0.44615069980437255,14.370629830561501,6.959084757487113,9.400389661528575,0,0.00512321327936882,0.011014908550642964,0.012705568932834675,0.028843690762846458,0.5584302474512014,0.382191710640914,0.030534351145038167,0.5308403589883057,0.06218848247833755,0.9711563092371536,0.7348951911220715,0.1123274631128034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,26R-5W,40-42 cm,717.69,68.5533,695000,94700,66200,21300,990000,50400,4020,3200,0,0,0,10500,3730,1840,1710,0,0,1000,5500,1,1,40600,3300,1340,13000,56500,2340,71900,1010,7220,14300,3550,0,1917600,69980,77340,2064920,0.33657478255816203,0.04586134087519129,0.03205935338899328,0.010315169594947987,0.4794374600468783,0.02440772523875017,0.0034965034965034965,0.006925207756232687,0.0017191949324913314,0,0.019661778664548747,0.0015981248668229277,4.891230653003506e-4,0,0.0026635414447048794,0.006295643414756988,0.027361834841059217,0.001133215814656258,0.3624322069253233,0.04938464747601168,0.034522319566124324,0.011107634543178974,0.516270337922403,0.026282853566958697,0.6417547870820234,0.2550728779651329,0.10317233495284367,0.5928632846087705,3.107981220657277,0.06686868686868687,0.702020202020202,0.14902666448552265,0.04844290657439446,2.321964956195244,2.300431693318419,0.021533262876825,23.07009161558594,23.6803611349957,0.05904269474964833,0.14139579349904396,0.11845914050322869,0.19887955182072828,0.1492585689976501,0.31464804263922075,0.30481792717086836,0.44321329639889195,0.3446749102512964,0.7329731847040198,0.17509071117561684,7.428394230769231,14.482006658941422,-0.6020599913279624,15.196540777855756,6.570870621593373,9.198354476054277,0,0,0,0.012929919834497027,0.07111455908973364,0.16808895784846134,0.730540470649082,0.030256012412723042,0.5249796361661689,0.04072398190045249,0.9288854409102664,1,0.055815508021390375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,26R-6W,10-12 cm,718.89,68.6007,862000,113000,71700,26300,1260000,56200,5230,5380,0,0,0,11600,4670,1760,2480,0,1500,1000,2500,432,515,46300,4210,2670,78000,55500,2740,136000,1,10600,16300,4230,947,2389200,82588,138740,2610528,0.3302013998700646,0.04328626239595974,0.027465708086639944,0.010074590274457888,0.4826609789284007,0.021528211917282634,0.0040604812513024184,0.0062439475845499455,0.0016203618578310595,3.627618627342821e-4,0.017735875654273772,0.0016127005724512436,3.830642689907942e-7,0,9.576606724769855e-4,0.029879012981281948,0.021260066928989078,0.0010495960970347761,0.3607902226686757,0.047296166080696464,0.03001004520341537,0.011007868742675373,0.527373179306881,0.02352251799765612,0.6116021698067516,0.2600498861820119,0.1283479440112365,0.5770958083832335,2.726235741444867,0.0569047619047619,0.6841269841269841,0.13816134101623886,0.04269867801246011,2.3439226519337018,2.2513276067625227,0.092595045171179,22.269357721941816,22.753233532934125,0.05490549054905491,0.14371839751069623,0.08338777691987884,0.28514224519253156,0.1902552204176334,0.45792563600782776,0.3568934208688364,0.5075471698113208,0.40667768182810116,0.7264320538449369,0.20665293838111834,7.478578172025978,14.276288093423265,-0.5332988781681808,14.855224569628806,6.74208579336123,8.47694543951086,0,0,0.010811590024506271,0.00720772668300418,0.01801931670751045,0.562202681274326,0.400028830906732,0.019749171111431454,0.6268524542760067,0.06293602493691554,0.9819806832924896,0.6462264150943396,0.06313301823092506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,27R-1W,10-12 cm,721.02,68.6848,382000,49100,31400,10700,534000,22400,2120,2110,0,0,0,4330,1700,750,1110,0,1000,1000,2530,1,1,16300,2000,1060,28300,19500,1340,49200,1,4230,6030,1860,0,1029600,30421,51670,1111691,0.34362066437526256,0.044166949269176414,0.028245258799432574,0.009624976724647407,0.48034930569735657,0.02014948398430859,0.0038050141631082736,0.005424169126133071,0.001673126795125624,0,0.014662347720724554,0.0017990610700275526,8.995305350137763e-7,0,0.002275812253584854,0.02545671414088987,0.01754084543276864,0.0012053709169184603,0.37101787101787104,0.04768842268842269,0.030497280497280496,0.010392385392385392,0.5186480186480187,0.021756021756021756,0.6015910062128135,0.25936031031195556,0.13904868347523092,0.5677816901408451,2.9345794392523366,0.058801498127340826,0.7153558052434457,0.14082767140210006,0.040258806613946804,2.3014763014763018,2.2230965768200757,0.07837972465622611,21.786006615002314,22.20556338028169,0.04738119023833309,0.14760795693177045,0.10939292934812306,0.23574144486692014,0.14800236173981499,0.39558875844895053,0.3562737642585551,0.4988179669030733,0.40602310231023103,0.7176299898047211,0.21635164835164836,7.4939991208791215,13.999463179358479,-0.47218603704415024,14.395932868010352,6.894256767760066,8.20610020092321,0,0,0.019353590090961874,0.019353590090961874,0.04896458293013354,0.547706599574221,0.37739500677375654,0.02593381072188891,0.6294234447137932,0.09326424870466321,0.9510354170698665,0.5726495726495726,0.10714285714285715,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,27R-3W,40-42 cm,724.08,68.8056,418000,67600,52800,18900,833000,47200,2610,2700,0,0,0,7080,2130,1,1,0,0,0,6890,1,1,37300,3130,5160,127000,71500,2660,201000,1,5320,9200,0,0,1437500,54951,208050,1700501,0.24580991131437147,0.0397529904422285,0.031049673008131135,0.011114371588137849,0.48985563666237186,0.027756525870905102,0.0031284897803647276,0.005410170296871334,0,0,0.021934712181880516,0.0018406340249138343,5.880619887903624e-7,0,0.004051747102765597,0.07468387257637601,0.04204643219851091,0.0015642448901823638,0.2907826086956522,0.04702608695652174,0.03673043478260869,0.013147826086956521,0.5794782608695652,0.03283478260869565,0.7357645902713327,0.16742188495204818,0.09681352477661917,0.6375335120643432,2.7936507936507935,0.06338535414165666,0.5018007202881153,0.13663560568906327,0.053624176323562825,2.609182608695652,2.4485098060073742,0.160672802688278,25.228006463620588,26.306970509383376,0.05856558396057955,0.06322661239950837,0.07746531127105438,0,4.236091499576391e-4,0.0014071294559099437,0.23173913043478261,0.5075187969924813,0.3327823691460055,0.8066356762364583,0.102851670568206,7.313534156203448,16.79869201763661,-0.7710923772852828,19.040249586018394,6.149979980559646,9.508278491746765,0,0,0,0,0.03311703917327565,0.6104301850516702,0.3436673876472002,0.012785388127853882,0.791061630944369,0.05357502517623364,0.9668829608267243,1,0.03586839266450917,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,27R-4W,10-12 cm,725.18,68.8491,420000,65700,47300,15900,673000,36900,3660,4210,0,0,0,6960,3040,1380,1730,0,2000,1000,4330,360,389,28200,2580,2990,77200,55900,2290,135000,1000,7870,10000,3110,749,1258800,53509,139720,1452029,0.28925042130701245,0.04524703019016838,0.03257510697100402,0.010950194520908329,0.46348936557052234,0.025412715586258953,0.0054200019421099714,0.0068869147930241065,0.002141830500630497,5.158299179975056e-4,0.01942109971632798,0.0017768240166002194,6.886914793024107e-4,0,0.002982034105379438,0.0531669822021461,0.038497853693004756,0.0015771034876025203,0.3336510962821735,0.05219256434699714,0.037575468700349536,0.012631077216396568,0.5346361614235781,0.029313632030505243,0.5939187800183147,0.25900315834719395,0.14707806163449139,0.6037394451145959,2.9748427672955975,0.07028231797919762,0.6240713224368499,0.15367191225560325,0.051979151993238486,2.421035907213219,2.335265001651531,0.08577090556168798,23.61010930653037,24.319879372738235,0.06406886673063819,0.20131904730603212,0.14411579609817496,0.3324915217548164,0.2413793103448276,0.4861407249466951,0.37224908002020346,0.5349428208386277,0.43117492751622255,0.7199818758495695,0.26710458526532715,7.574696290571871,14.07342999546896,-0.47712125471966244,14.518654281830539,6.881968075748041,10.246449377269276,0,0,0.0143143429716576,0.0071571714858288,0.030990552533638707,0.5525336387059834,0.40008588605782996,0.01638992270254795,0.7230798689637684,0.09951287404314545,0.9690094474663613,0.5337995337995338,0.055583713465112344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,27R-5W,40-42 cm,726.98,68.9202,785000,117000,81700,29200,1390000,82400,6000,6940,0,0,0,12500,6660,2750,3960,0,5440,4830,10300,506,1020,55300,5620,10900,212000,118000,7610,338000,2340,12900,19200,6710,1520,2485300,103590,347910,2936800,0.2672977390356851,0.03983928084990466,0.0278193952601471,0.009942794878779623,0.4733042767638246,0.028057749931898666,0.004392536093707437,0.006537728139471534,0.0022847997820757285,5.175701443748298e-4,0.01883001906837374,0.0019136475074911469,7.967856169980932e-4,0,0.0035072187414873332,0.07218741487333152,0.04017978752383547,0.002591255788613457,0.31585724057457853,0.0470768116525168,0.03287329497444976,0.011749084617551201,0.559288617068362,0.03315495111254175,0.6106767062457766,0.2647938990250024,0.12452939472922096,0.6229455365775056,2.797945205479452,0.05877697841726619,0.564748201438849,0.13403517026407105,0.05596305351806574,2.5178449281776847,2.3986949267542177,0.11915000142346699,24.54038536559609,25.449197550757326,0.05915798023554894,0.2212151284595876,0.1628201074928865,0.35545023696682465,0.23876618431073876,0.5154639175257731,0.4243528982865476,0.537984496124031,0.4606992313414332,0.7440952291333396,0.2834688346883469,7.600715447154472,14.831794956243531,-0.4542538450536901,15.776889056177662,6.938907925816312,10.617402594513795,0,0,0.015636227760052888,0.013882900750194016,0.029605357707453078,0.6093529935902964,0.33916817567761776,0.021873473024632807,0.7705647840531561,0.15025906735751296,0.9703946422925469,0.5831417624521072,0.09536951855259124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
